Brain_Searched, 126:127, XBirA_2:No_BirA_6	Brain_Searched, 126:128, XBirA_2:No_BirA_5	Brain_Searched, 126:129, XBirA_2:XBirA_3	Brain_Searched, 126:130, XBirA_2:XBirA_1	Brain_Searched, 126:131, XBirA_2:No_BirA_4	Brain_Searched, 127:126, No_BirA_6:XBirA_2	Brain_Searched, 127:128, No_BirA_6:No_BirA_5	Brain_Searched, 127:129, No_BirA_6:XBirA_3	Brain_Searched, 127:130, No_BirA_6:XBirA_1	Brain_Searched, 127:131, No_BirA_6:No_BirA_4	Brain_Searched, 128:126, No_BirA_5:XBirA_2	Brain_Searched, 128:127, No_BirA_5:No_BirA_6	Brain_Searched, 128:129, No_BirA_5:XBirA_3	Brain_Searched, 128:130, No_BirA_5:XBirA_1	Brain_Searched, 128:131, No_BirA_5:No_BirA_4	Brain_Searched, 129:126, XBirA_3:XBirA_2	Brain_Searched, 129:127, XBirA_3:No_BirA_6	Brain_Searched, 129:128, XBirA_3:No_BirA_5	Brain_Searched, 129:130, XBirA_3:XBirA_1	Brain_Searched, 129:131, XBirA_3:No_BirA_4	Brain_Searched, 130:126, XBirA_1:XBirA_2	Brain_Searched, 130:127, XBirA_1:No_BirA_6	Brain_Searched, 130:128, XBirA_1:No_BirA_5	Brain_Searched, 130:129, XBirA_1:XBirA_3	Brain_Searched, 130:131, XBirA_1:No_BirA_4	Brain_Searched, 131:126, No_BirA_4:XBirA_2	Brain_Searched, 131:127, No_BirA_4:No_BirA_6	Brain_Searched, 131:128, No_BirA_4:No_BirA_5	Brain_Searched, 131:129, No_BirA_4:XBirA_3	Brain_Searched, 131:130, No_BirA_4:XBirA_1	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Brain_Searched unique_peptides	Brain_Searched numSpectra	Brain_Searched totalIntensity	Brain_Searched pct_cov
-0.22	-0.044	0.114	0.224	-0.00799999999999998	0.22	0.277	0.544	0.288	0.278	0.044	-0.277	-0.052	-0.0800000000000001	0.0169999999999999	-0.114	-0.544	0.052	-0.006	0.037	-0.224	-0.288	0.0800000000000001	0.006	0.036	0.00799999999999998	-0.278	-0.0169999999999999	-0.037	-0.036	Q91YT0	Q91YT0	Ndufv1	1	5	4	4	Q91YT0|D3YUM1|D3Z1U9	MOUSE	51517.9	13.3	2128	2128.1	37.44	37.44		464	NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial	mitochondrion|mitochondrial inner membrane|mitochondrial respiratory chain complex I|	oxidation-reduction process|	protein binding|NADH dehydrogenase (ubiquinone) activity|FMN binding|metal ion binding|NAD binding|4 iron, 4 sulfur cluster binding|	4	5	1.23e+08	13.3%
0.0639999999999998	0.134	0.171	-0.018	-0.023	-0.0639999999999998	-0.09	0.004	-0.122	-0.123	-0.134	0.09	-0.003	-0.145	-0.029	-0.171	-0.004	0.003	-0.139	-0.126	0.018	0.122	0.145	0.139	0.026	0.023	0.123	0.029	0.126	-0.026	Q8C547	Q8C547	Heatr5b	1	6	4	4	Q8C547|Q8C547-2|Q8C547-4|Q8C547-3	MOUSE	226940	3.5	2129	2129.1	37.44	37.44		2070	HEAT repeat-containing protein 5B	membrane|extracellular exosome|			4	6	3.35e+09	3.5%
0.438	-0.302	-0.072	-0.044	-0.28	-0.438	-0.78	-0.391	-0.468	-0.679	0.302	0.78	0.25	0.26	0.083	0.072	0.391	-0.25	0.053	-0.332	0.044	0.468	-0.26	-0.053	-0.22	0.28	0.679	-0.083	0.332	0.22	Q8K3F6	Q8K3F6	Kcnq3	1	4	4	4	Q8K3F6	MOUSE	97306.2	5.7	2130	2130.1	37.43	37.43		873	Potassium voltage-gated channel subfamily KQT member 3	plasma membrane|voltage-gated potassium channel complex|cell surface|integral component of membrane|dendrite|node of Ranvier|neuronal cell body|axon initial segment|membrane raft|	oligodendrocyte development|regulation of ion transmembrane transport|membrane hyperpolarization|ganglion development|cellular response to ammonium ion|potassium ion transmembrane transport|	delayed rectifier potassium channel activity|potassium channel activity|calmodulin binding|protein kinase binding|ubiquitin protein ligase binding|ion channel binding|	4	4	1.09e+09	5.7%
-0.036	0.004	-0.077	0.029	0.005	0.036	-0.029	-0.114	0.01	-0.283	-0.004	0.029	-0.019	-0.016	0.224	0.077	0.114	0.019	0.062	0.059	-0.029	-0.01	0.016	-0.062	0.024	-0.005	0.283	-0.224	-0.059	-0.024	Q8R1F6	Q8R1F6	Hid1	1	5	5	5	Q8R1F6|Q8R1F6-2	MOUSE	89405.2	8.7	2131	2131.1	37.4	37.4		788	Protein HID1	Golgi trans cisterna|cytoplasm|Golgi apparatus|Golgi medial cisterna|cytoplasmic microtubule|extracellular exosome|extrinsic component of Golgi membrane|	intracellular protein transport|response to brefeldin A|		5	5	8.21e+09	8.7%
-0.1	-0.12	0.083	-0.086	-0.373	0.1	0.013	0.286	0.0069999999999999	-0.0730000000000001	0.12	-0.013	0.289	0.073	-0.0710000000000001	-0.083	-0.286	-0.289	-0.18	-0.38	0.086	-0.0069999999999999	-0.073	0.18	-0.254	0.373	0.0730000000000001	0.0710000000000001	0.38	0.254	Q8K3K8	Q8K3K8	Optn	1	5	4	4	Q8K3K8	MOUSE	67701.4	7.1	2132	2132.1	37.4	37.4		584	Optineurin	nucleus|cytoplasm|autophagosome|Golgi apparatus|trans-Golgi network|cytoplasmic membrane-bounded vesicle|perinuclear region of cytoplasm|recycling endosome|	protein targeting to Golgi|negative regulation of receptor recycling|Golgi organization|positive regulation of cell proliferation|macroautophagy|cellular protein localization|wound healing|Golgi to plasma membrane protein transport|negative regulation of I-kappaB kinase/NF-kappaB signaling|negative regulation of neuron apoptotic process|cytokine secretion|defense response to Gram-negative bacterium|protein homooligomerization|Golgi ribbon formation|	TFIIIA-class transcription factor binding|protein binding|protein C-terminus binding|Rab GTPase binding|polyubiquitin binding|identical protein binding|K63-linked polyubiquitin binding|	4	5	1.94e+08	7.1%
0.48	-0.0650000000000001	-0.012	0.271	-0.159	-0.48	-0.585	-0.564	-0.144	-0.578	0.0650000000000001	0.585	0.0469999999999999	0.404	0.01	0.012	0.564	-0.0469999999999999	0.331	-0.082	-0.271	0.144	-0.404	-0.331	-0.392	0.159	0.578	-0.01	0.082	0.392	Q6ZPF3	Q6ZPF3	Tiam2	1	6	4	4	Q6ZPF3|Q6ZPF3-2|Q6ZPF3-3	MOUSE	194274.8	3.6	2133	2133.1	37.36	37.36		1715	T-lymphoma invasion and metastasis-inducing protein 2	cytoplasm|membrane|lamellipodium|filopodium|growth cone|extracellular exosome|	regulation of Rho protein signal transduction|intracellular signal transduction|positive regulation of GTPase activity|	receptor signaling protein activity|guanyl-nucleotide exchange factor activity|Rho guanyl-nucleotide exchange factor activity|GTPase activator activity|protein binding|	4	6	2.84e+08	3.6%
0.142	0.113	-0.031	0.05	0.345	-0.142	-0.00999999999999995	-0.286	-0.242	-0.01	-0.113	0.00999999999999995	-0.164	-0.001	0.0619999999999999	0.031	0.286	0.164	0.154	0.354	-0.05	0.242	0.001	-0.154	0.185	-0.345	0.01	-0.0619999999999999	-0.354	-0.185	Q9CZS1	Q9CZS1	Aldh1b1	1	7	4	4	Q9CZS1	MOUSE	58122.4	10.4	2134	2134.1	37.36	37.36		519	Aldehyde dehydrogenase X, mitochondrial	nucleoplasm|mitochondrion|mitochondrial matrix|intracellular membrane-bounded organelle|	ethanol catabolic process|oxidation-reduction process|	aldehyde dehydrogenase (NAD) activity|	4	7	4.07e+08	10.4%
-0.168	-0.191	0.074	0.109	0.067	0.168	0.046	0.202	0.337	0.172	0.191	-0.046	0.322	0.251	0.155	-0.074	-0.202	-0.322	-0.017	-0.028	-0.109	-0.337	-0.251	0.017	-0.154	-0.067	-0.172	-0.155	0.028	0.154	Q8BFV2	Q8BFV2	Pcid2	1	4	4	4	Q8BFV2|E9Q1H5	MOUSE	46758.8	13.7	2135	2135.1	37.22	37.22		399	PCI domain-containing protein 2		negative regulation of apoptotic process|regulation of mRNA stability|positive regulation of B cell differentiation|positive regulation of transcription, DNA-templated|spleen development|positive regulation of mitotic cell cycle spindle assembly checkpoint|negative regulation of cysteine-type endopeptidase activity|		4	4	3.52e+09	13.7%
-0.0190000000000001	-0.004	0.119	-0.233	-0.418	0.0190000000000001	-0.131	0.0350000000000001	-0.077	-0.265	0.004	0.131	0.171	-0.131	-0.285	-0.119	-0.0350000000000001	-0.171	-0.391	-0.587	0.233	0.077	0.131	0.391	-0.175	0.418	0.265	0.285	0.587	0.175	E9Q1W7	E9Q1W7	Tbck	1	5	4	4	E9Q1W7|Q8BM85|Q8BM85-2	MOUSE	101950.4	4.7	2136	2136.1	37.2	37.2		893	TBC domain-containing protein kinase-like protein		protein phosphorylation|	protein kinase activity|ATP binding|	4	5	56800000	4.7%
1.764	1.074	0.396	0.33	1.61	-1.764	-0.534	-1.244	-1.596	-0.294	-1.074	0.534	-0.551	-0.889	0.176	-0.396	1.244	0.551	-0.099	1.113	-0.33	1.596	0.889	0.099	1.313	-1.61	0.294	-0.176	-1.113	-1.313	A2ACD2	A2ACD2	Vstm2l	1	5	4	4	A2ACD2|Q6PDS0	MOUSE	22313.8	19.8	2137	2137.1	37.14	37.14		202	V-set and transmembrane domain-containing protein 2-like protein				4	5	1.14e+08	19.8%
1.228	0.932	0.364	0.19	0.858	-1.228	-0.504	-0.921	-1.122	-0.423	-0.932	0.504	-0.493	-0.81	-0.114	-0.364	0.921	0.493	-0.117	0.57	-0.19	1.122	0.81	0.117	0.612	-0.858	0.423	0.114	-0.57	-0.612	Q8R357	Q8R357	Olfm1	1	7	3	3	Q8R357|O88998|G3X9Q7|O88998-3|A3KGE4|O88998-2|O88998-4	MOUSE	55769.1	6.8	2138	2138.1	37.13	37.13		485	Noelin	extracellular space|alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex|synaptic membrane|	atrioventricular valve formation|positive regulation of gene expression|negative regulation of gene expression|positive regulation of epithelial to mesenchymal transition|protein oligomerization|cardiac epithelial to mesenchymal transition|regulation of beta-amyloid formation|negative regulation of beta-amyloid formation|negative regulation of neuron migration|	beta-amyloid binding|protein binding|	3	7	1.89e+08	6.8%
0.242	0.369	0.251	0.503	-0.955	-0.242	0.13	-0.133	0.098	-1.171	-0.369	-0.13	-0.33	-0.0850000000000001	-1.287	-0.251	0.133	0.33	0.244	-1.208	-0.503	-0.098	0.0850000000000001	-0.244	-1.311	0.955	1.171	1.287	1.208	1.311	P01872-2	P01872-2	Ighm	1	5	4	4	P01872-2|P01872	MOUSE	53153.5	9.8	2139	2139.1	37.11	37.11		454	Isoform 2 of Ig mu chain C region	extracellular space|plasma membrane|external side of plasma membrane|integral component of membrane|B cell receptor complex|immunoglobulin complex, circulating|perinuclear region of cytoplasm|	activation of MAPK activity|humoral immune response mediated by circulating immunoglobulin|immunoglobulin mediated immune response|antigen processing and presentation|positive regulation of B cell proliferation|positive regulation of MAPK cascade|early endosome to late endosome transport|positive regulation of endocytosis|positive regulation of peptidyl-tyrosine phosphorylation|defense response to Gram-negative bacterium|B cell receptor signaling pathway|positive regulation of B cell activation|	antigen binding|transmembrane signaling receptor activity|protein binding|immunoglobulin receptor binding|identical protein binding|	4	5	1.19e+09	9.8%
-0.278	-0.0610000000000001	-0.098	-0.124	-0.164	0.278	0.196	-0.111	0.157	-0.072	0.0610000000000001	-0.196	-0.194	-0.0710000000000001	-0.0850000000000001	0.098	0.111	0.194	0.138	0.105	0.124	-0.157	0.0710000000000001	-0.138	-0.012	0.164	0.072	0.0850000000000001	-0.105	0.012	Q99LG2	Q99LG2	Tnpo2	1	5	4	1	Q99LG2	MOUSE	101994.8	3.8	2140	2140.1	37.11	7.33		887	Transportin-2	nucleus|cytoplasm|	protein import into nucleus|negative regulation of muscle cell differentiation|	protein binding|Ran GTPase binding|	4	5	4.57e+08	3.8%
0.357	0.517	-0.067	-0.164	0.232	-0.357	0.163	-0.406	-0.527	-0.12	-0.517	-0.163	-0.564	-0.671	-0.267	0.067	0.406	0.564	-0.108	0.277	0.164	0.527	0.671	0.108	0.406	-0.232	0.12	0.267	-0.277	-0.406	Q6PGL7	Q6PGL7	Washc2	1	2	2	2	Q6PGL7|Q6PGL7-2	MOUSE	145422.2	2.9	2141	2141.1	37.04	37.04		1334	WASH complex subunit 2	endosome|early endosome|plasma membrane|early endosome membrane|WASH complex|retromer complex|	protein transport|retrograde transport, endosome to Golgi|	phosphatidylinositol-4,5-bisphosphate binding|phosphatidylinositol-3,4,5-trisphosphate binding|phosphatidylinositol-5-phosphate binding|phosphatidylinositol-3-phosphate binding|phosphatidylinositol-3,4-bisphosphate binding|phosphatidylinositol-4-phosphate binding|phosphatidylinositol-3,5-bisphosphate binding|	2	2	7130000	2.9%
-0.213	-0.273	-0.121	-0.046	-0.192	0.213	-0.117	0.112	0.194	0.0469999999999999	0.273	0.117	0.158	0.255	0.103	0.121	-0.112	-0.158	0.095	-0.075	0.046	-0.194	-0.255	-0.095	-0.149	0.192	-0.0469999999999999	-0.103	0.075	0.149	P97411	P97411	Ica1	1	5	5	5	P97411|D3Z118|P97411-2|D3Z119|S4R217	MOUSE	54894	10.2	2142	2142.1	36.99	36.99		478	Islet cell autoantigen 1	Golgi membrane|cytosol|cell junction|transport vesicle membrane|secretory granule membrane|synaptic vesicle membrane|	neurotransmitter transport|regulation of neurotransmitter secretion|regulation of insulin secretion|	protein domain specific binding|	5	5	2.27e+08	10.2%
1.446	1.223	-0.39	0.092	1.367	-1.446	0.00700000000000001	-2.222	-1.359	-0.171	-1.223	-0.00700000000000001	-1.734	-0.99	-0.164	0.39	2.222	1.734	0.551	1.683	-0.092	1.359	0.99	-0.551	1.153	-1.367	0.171	0.164	-1.683	-1.153	P07724	P07724	Alb	1	5	3	3	P07724	MOUSE	70745.2	7	2143	2143.1	36.99	36.99		608	Serum albumin	extracellular region|extracellular space|nucleus|cytoplasm|myelin sheath|protein complex|extracellular exosome|blood microparticle|	retina homeostasis|transport|cellular response to starvation|hemolysis by symbiont of host erythrocytes|negative regulation of apoptotic process|maintenance of mitochondrion location|	DNA binding|fatty acid binding|drug binding|toxic substance binding|pyridoxal phosphate binding|metal ion binding|chaperone binding|oxygen binding|	3	5	47200000	7.0%
0.0069999999999999	0.0299999999999999	-0.04	-0.117	0.137	-0.0069999999999999	-0.111	-0.0739999999999998	-0.168	0.0579999999999999	-0.0299999999999999	0.111	-0.03	-0.013	0.221	0.04	0.0739999999999998	0.03	-0.076	0.109	0.117	0.168	0.013	0.076	0.264	-0.137	-0.0579999999999999	-0.221	-0.109	-0.264	O35593	O35593	Psmd14	1	5	3	3	O35593	MOUSE	34747.6	9.3	2144	2144.1	36.97	36.97		310	26S proteasome non-ATPase regulatory subunit 14	proteasome complex|nucleus|proteasome regulatory particle, lid subcomplex|proteasome accessory complex|cytosolic proteasome complex|extracellular exosome|	double-strand break repair via homologous recombination|double-strand break repair via nonhomologous end joining|positive regulation of endopeptidase activity|response to ethanol|regulation of proteasomal protein catabolic process|protein K63-linked deubiquitination|	endopeptidase activity|protein binding|metallopeptidase activity|metal ion binding|endopeptidase activator activity|proteasome binding|	3	5	1.56e+08	9.3%
-0.0330000000000001	-0.041	0.101	-0.022	-0.131	0.0330000000000001	-0.114	0.0700000000000001	-0.223	-0.031	0.041	0.114	0.0659999999999999	0.178	-0.0630000000000001	-0.101	-0.0700000000000001	-0.0659999999999999	-0.087	-0.241	0.022	0.223	-0.178	0.087	0.02	0.131	0.031	0.0630000000000001	0.241	-0.02	D3YVV7	D3YVV7	Nova2	1	5	5	5	D3YVV7|A0A1W2P872|Q9JKN6	MOUSE	55846.4	13.6	2145	2145.1	36.92	36.92		556	Neuro-oncological ventral antigen 2		regulation of RNA metabolic process|	RNA binding|poly(A) RNA binding|	5	5	37700000	13.6%
-0.166	0.0879999999999999	0.065	0.00900000000000001	0.089	0.166	0.257	0.143	0.503	0.195	-0.0879999999999999	-0.257	-0.239	0.137	-0.047	-0.065	-0.143	0.239	0.156	0.044	-0.00900000000000001	-0.503	-0.137	-0.156	0.038	-0.089	-0.195	0.047	-0.044	-0.038	P57724	P57724	Pcbp4	1	3	3	3	P57724|A0A0R4J044	MOUSE	41797.3	10.4	2146	2146.1	36.87	36.87		403	Poly(rC)-binding protein 4	cytoplasm|ribonucleoprotein complex|	negative regulation of mRNA splicing, via spliceosome|	DNA binding|poly(A) RNA binding|	3	3	7.54e+09	10.4%
1.07	1.065	0.294	0.217	0.971	-1.07	0.038	-0.713	-0.778	0.097	-1.065	-0.038	-0.835	-0.989	-0.0770000000000001	-0.294	0.713	0.835	-0.032	0.738	-0.217	0.778	0.989	0.032	0.914	-0.971	-0.097	0.0770000000000001	-0.738	-0.914	Q62178	Q62178	Sema4a	1	4	4	4	Q62178|D3YWV5	MOUSE	84389.1	6	2147	2147.1	36.83	36.83		760	Semaphorin-4A	plasma membrane|integral component of membrane|	angiogenesis|T cell differentiation involved in immune response|axonogenesis|regulation of cell shape|regulation of endothelial cell migration|negative regulation of angiogenesis|T-helper 1 cell differentiation|semaphorin-plexin signaling pathway|		4	4	1.94e+08	6.0%
1.268	1.158	0.18	0.262	0.853	-1.268	-0.107	-1.014	-0.883	-0.522	-1.158	0.107	-0.902	-0.844	-0.325	-0.18	1.014	0.902	0.07	0.65	-0.262	0.883	0.844	-0.07	0.584	-0.853	0.522	0.325	-0.65	-0.584	D3Z2R5	D3Z2R5	Selenon	1	4	4	4	D3Z2R5	MOUSE	62705.6	12.3	2148	2148.1	36.83	36.83		557	Selenoprotein N		respiratory system process|mitochondrion organization|skeletal muscle satellite cell differentiation|positive regulation of skeletal muscle cell proliferation|response to muscle activity involved in regulation of muscle adaptation|multicellular organismal response to stress|cellular response to oxidative stress|skeletal muscle tissue regeneration|lung alveolus development|skeletal muscle fiber development|cellular response to caffeine|	calcium ion binding|	4	4	62100000	12.3%
0.408	0	0.349	-0.095	-0.276	-0.408	-0.482	-0.0659999999999998	-0.546	-0.497	0	0.482	0.225	-0.0850000000000001	-0.157	-0.349	0.0659999999999998	-0.225	-0.492	-0.465	0.095	0.546	0.0850000000000001	0.492	-0.134	0.276	0.497	0.157	0.465	0.134	E9PWI3	E9PWI3	Mcc	1	4	3	3	E9PWI3|G3UW40	MOUSE	113018.2	3.8	2149	2149.1	36.83	36.83		1003	Mutated in colorectal cancers	nucleus|nucleoplasm|cytoplasm|plasma membrane|	negative regulation of epithelial cell migration|establishment of protein localization|negative regulation of epithelial cell proliferation|negative regulation of canonical Wnt signaling pathway|	calcium ion binding|	3	4	1.36e+08	3.8%
-0.131	-0.005	0.073	-0.033	-0.055	0.131	0.00600000000000001	0.236	0.00299999999999989	0.021	0.005	-0.00600000000000001	0.098	-0.0890000000000001	-0.15	-0.073	-0.236	-0.098	-0.132	-0.083	0.033	-0.00299999999999989	0.0890000000000001	0.132	0.104	0.055	-0.021	0.15	0.083	-0.104	A6H6A9	A6H6A9	Rabgap1l	1	5	4	4	A6H6A9	MOUSE	93429.3	3.9	2150	2150.1	36.8	36.8		815	Rab GTPase-activating protein 1-like	nucleus|early endosome|Golgi apparatus|	regulation of protein localization|megakaryocyte development|positive regulation of GTPase activity|	GTPase activator activity|Rab GTPase binding|	4	5	2.43e+08	3.9%
0.273	0.305	0.069	0.146	0.18	-0.273	0.043	-0.357	-0.132	-0.031	-0.305	-0.043	-0.394	-0.149	-0.106	-0.069	0.357	0.394	0.072	0.316	-0.146	0.132	0.149	-0.072	0.044	-0.18	0.031	0.106	-0.316	-0.044	P18826	P18826	Phka1	1	3	3	3	P18826|A2AI87|P18826-2|A2AI88|A2AI89|A2AI91	MOUSE	139963.3	3.2	2151	2151.1	36.75	36.75		1241	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform	plasma membrane|phosphorylase kinase complex|	glycogen metabolic process|protein phosphorylation|	calmodulin binding|phosphorylase kinase activity|	3	3	5.1e+07	3.2%
-0.806	-0.531	0.012	0.094	-0.249	0.806	0.278	0.91	0.902	0.715	0.531	-0.278	0.638	0.644	0.452	-0.012	-0.91	-0.638	0.005	-0.205	-0.094	-0.902	-0.644	-0.005	-0.189	0.249	-0.715	-0.452	0.205	0.189	Q64433	Q64433	Hspe1	1	3	3	3	Q64433	MOUSE	10962.5	28.4	2152	2152.1	36.7	36.7		102	10 kDa heat shock protein, mitochondrial	mitochondrion|mitochondrial matrix|membrane|extracellular exosome|	osteoblast differentiation|protein folding|	ATP binding|poly(A) RNA binding|chaperone binding|	3	3	1e+08	28.4%
-0.002	0.492	0.672	1.226	0.183	0.002	0.55	0.848	1.208	0.116	-0.492	-0.55	0.18	0.656	-0.482	-0.672	-0.848	-0.18	0.631	-0.728	-1.226	-1.208	-0.656	-0.631	-1.169	-0.183	-0.116	0.482	0.728	1.169	Q01149	Q01149	Col1a2	1	10	6	6	Q01149	MOUSE	130067.9	4.3	2153	2153.1	36.66	36.66		1372	Collagen alpha-2(I) chain	collagen trimer|collagen type I trimer|extracellular space|intracellular|extracellular matrix|extracellular exosome|extracellular matrix|	skeletal system development|blood vessel development|transforming growth factor beta receptor signaling pathway|Rho protein signal transduction|regulation of blood pressure|collagen fibril organization|skin morphogenesis|protein heterotrimerization|cellular response to amino acid stimulus|	extracellular matrix structural constituent|protein binding|protein binding, bridging|identical protein binding|SMAD binding|metal ion binding|platelet-derived growth factor binding|	6	10	3.11e+08	4.3%
-0.0230000000000001	0.125	-0.018	0.298	0.149	0.0230000000000001	0.151	0.0230000000000001	0.315	0.178	-0.125	-0.151	-0.123	0.183	0.0419999999999999	0.018	-0.0230000000000001	0.123	0.305	0.145	-0.298	-0.315	-0.183	-0.305	-0.139	-0.149	-0.178	-0.0419999999999999	-0.145	0.139	P97461	P97461	Rps5	1	2	2	2	P97461|Q91V55	MOUSE	23060.2	10.2	2154	2154.1	36.6	36.6		204	40S ribosomal protein S5	focal adhesion|membrane|cytosolic small ribosomal subunit|ribonucleoprotein complex|extracellular exosome|	translation|regulation of translational fidelity|	mRNA binding|structural constituent of ribosome|poly(A) RNA binding|	2	2	1.22e+08	10.2%
-0.04	-0.018	-0.067	-0.098	-0.109	0.04	-0.086	-0.12	-0.0740000000000001	-0.094	0.018	0.086	-0.029	-0.0700000000000001	-0.0730000000000001	0.067	0.12	0.029	0.097	-0.039	0.098	0.0740000000000001	0.0700000000000001	-0.097	-0.001	0.109	0.094	0.0730000000000001	0.039	0.001	Q9WTT4	Q9WTT4	Atp6v1g2	1	5	3	3	Q9WTT4|B0V2H4|G5E923	MOUSE	13708.3	31.3	2155	2155.1	36.49	36.49		118	V-type proton ATPase subunit G 2	vacuolar proton-transporting V-type ATPase complex|integral component of synaptic vesicle membrane|melanosome|	hydrogen ion transmembrane transport|	protein binding|hydrogen-exporting ATPase activity, phosphorylative mechanism|ATPase activity|	3	5	1.65e+08	31.3%
-0.0669999999999999	0.338	-0.053	-0.029	0.133	0.0669999999999999	0.351	0.0310000000000001	0	0.13	-0.338	-0.351	-0.328	-0.32	-0.0890000000000001	0.053	-0.0310000000000001	0.328	-0.006	0.161	0.029	0	0.32	0.006	0.122	-0.133	-0.13	0.0890000000000001	-0.161	-0.122	P10639	P10639	Txn	1	6	3	3	P10639	MOUSE	12017.6	21.9	2156	2156.1	36.45	36.45		105	Thioredoxin	nucleus|cytoplasm|mitochondrion|cytosol|extracellular exosome|	sulfate assimilation|negative regulation of transcription from RNA polymerase II promoter|transcription, DNA-templated|protein folding|glycerol ether metabolic process|response to radiation|positive regulation of peptidyl-serine phosphorylation|regulation of protein import into nucleus, translocation|cellular response to oxidative stress|positive regulation of DNA binding|cell redox homeostasis|negative regulation of protein export from nucleus|oxidation-reduction process|negative regulation of hydrogen peroxide-induced cell death|	protein binding|protein disulfide oxidoreductase activity|peptide disulfide oxidoreductase activity|oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor|poly(A) RNA binding|	3	6	1.51e+09	21.9%
-0.194	-0.248	-0.106	0.00800000000000001	-0.023	0.194	0.029	0.048	0.205	0.0319999999999999	0.248	-0.029	0.152	0.343	0.179	0.106	-0.048	-0.152	0.13	0.037	-0.00800000000000001	-0.205	-0.343	-0.13	-0.098	0.023	-0.0319999999999999	-0.179	-0.037	0.098	A2AN37	A2AN37	Uck1	1	4	3	3	A2AN37|P52623	MOUSE	31896.7	12.7	2157	2157.1	36.42	36.42		283	Uridine-cytidine kinase		phosphorylation|UMP salvage|CTP salvage|	uridine kinase activity|ATP binding|nucleoside kinase activity|	3	4	4.24e+08	12.7%
0.184	0.442	-0.446	0.108	-0.189	-0.184	0.14	-0.564	-0.116	-0.312	-0.442	-0.14	-0.771	-0.313	-0.617	0.446	0.564	0.771	0.561	0.298	-0.108	0.116	0.313	-0.561	-0.287	0.189	0.312	0.617	-0.298	0.287	Q91VR7	Q91VR7	Map1lc3a	1	8	3	3	Q91VR7|Q9CQV6|M0QWC2	MOUSE	14329.3	24.7	2158	2158.1	36.41	36.41		121	Microtubule-associated proteins 1A/1B light chain 3A	pre-autophagosomal structure|autophagosome membrane|cytoplasm|late endosome|autophagosome|cytosol|microtubule|microtubule cytoskeleton|extrinsic component of membrane|organelle membrane|cytoplasmic vesicle|	autophagosome assembly|mitochondrion degradation|cellular response to nitrogen starvation|nucleophagy|membrane fusion|	protein binding|phospholipid binding|microtubule binding|phosphatidylethanolamine binding|	3	8	1.4e+09	24.7%
1.951	2.083	0.122	-0.334	1.722	-1.951	-0.29	-1.831	-2.291	-0.525	-2.083	0.29	-1.769	-2.274	-0.0890000000000001	-0.122	1.831	1.769	-0.539	1.406	0.334	2.291	2.274	0.539	1.933	-1.722	0.525	0.0890000000000001	-1.406	-1.933	Q8K007	Q8K007	Sulf1	1	4	4	4	Q8K007|A0A0R4J2D2	MOUSE	102233.1	4.5	2159	2159.1	36.38	36.38		870	Extracellular sulfatase Sulf-1	extracellular space|endoplasmic reticulum|Golgi apparatus|Golgi stack|plasma membrane|cell surface|membrane raft|	cartilage condensation|kidney development|negative regulation of endothelial cell proliferation|chondrocyte development|glomerular filtration|sulfur compound metabolic process|apoptotic process|cell adhesion|positive regulation of vascular endothelial growth factor production|esophagus smooth muscle contraction|negative regulation of angiogenesis|positive regulation of Wnt signaling pathway|heparan sulfate proteoglycan metabolic process|negative regulation of cell migration|positive regulation of BMP signaling pathway|glomerular basement membrane development|glial cell-derived neurotrophic factor receptor signaling pathway|limb joint morphogenesis|regulation of fibroblast growth factor receptor signaling pathway|negative regulation of fibroblast growth factor receptor signaling pathway|vascular endothelial growth factor receptor signaling pathway|positive regulation of smooth muscle cell proliferation|embryonic skeletal system development|cartilage development|bone development|innervation|negative regulation of prostatic bud formation|	arylsulfatase activity|calcium ion binding|N-acetylglucosamine-6-sulfatase activity|	4	4	8.3e+07	4.5%
